longitude,latitude,dem_epsg4326,slope_epsg4326,aspect_epsg4326,twi_epsg4326,ndvi_epsg4326,landcover_epsg4326,rainfall_epsg4326,landslide_label
85.6425602401914,27.765891548828105,1219.0,23.301891326904297,12.261530876159668,14.696751766870575,0.7480939030647278,10.0,18047.32410144436,0
85.96433677496302,27.990650032914807,2821.0,41.20930480957031,134.62254333496094,14.98726141260107,0.8319501876831055,10.0,14749.415855870122,0
85.70562197313659,27.851051837762633,2167.0,19.81512451171875,66.15057373046875,15.47759870526196,0.7459471225738525,10.0,19642.30012423804,0
85.96784020457108,27.906837216906457,3038.0,16.433210372924805,119.60084533691406,16.14523837139849,0.8186631202697754,10.0,17105.392115362687,0
85.82797251483368,27.800925844908765,1846.0,31.867599487304688,301.38531494140625,14.905692660309276,0.8388963341712952,10.0,28701.98482103795,0
85.58488839895092,27.921928913679665,2146.0,29.747848510742188,322.4766845703125,15.054605309271818,0.8320479989051819,10.0,22415.598482248788,0
85.70966439191513,28.013557072659857,2894.0,29.054689407348633,334.59185791015625,15.467575085328042,0.8268120288848877,10.0,19395.49381763441,0
85.850071070823,27.898482884764146,1711.0,17.545583724975586,166.60116577148438,15.512863490604085,0.7946454882621765,10.0,22088.529674597296,0
85.47358713524852,28.060449130490895,4616.0,22.12084197998047,96.86164855957031,16.24502849109697,-0.0058343056589365005,60.0,17557.59731030216,0
85.97835049339528,27.787451115646974,1659.0,20.08540916442871,288.0526428222656,15.316509950881604,0.40632373094558716,30.0,20005.668386006004,0
85.931188940979,27.889320068866127,1991.0,22.519914627075195,297.9375,15.384548668828913,0.2738479673862457,50.0,19576.12468741747,0
85.8942681828017,27.969898949851647,3310.0,29.821002960205078,106.40435028076172,15.868898738025731,0.5519785284996033,10.0,16983.96403562359,0
85.78620085412211,27.794188480277867,1573.0,12.76917839050293,-0.0,15.904679285300942,0.41407838463783264,40.0,22628.7047797821,0
85.84387269536259,27.985799130380563,3130.0,29.95701789855957,310.2402038574219,15.507635083000539,0.5791151523590088,10.0,18266.063319015193,0
85.63663135931621,27.90468126022457,1227.0,21.252954483032227,2.699427843093872,15.040378337024828,0.37742337584495544,30.0,19089.687746528216,0
85.87378659432376,27.80523775827254,1428.0,28.631784439086914,39.562129974365234,14.85940846141784,0.2713407278060913,30.0,24495.366431399154,0
85.62746854341819,28.084973137747358,4388.0,20.703115463256836,46.739036560058594,16.13659794531367,0.3006610572338104,100.0,17858.61665722059,0
86.01688821908401,27.81224461748867,3473.0,11.700345993041992,256.4380798339844,16.63026087083556,0.48734721541404724,10.0,18584.0997879236,0
85.8702831647157,27.699326386274848,1784.0,11.689214706420898,283.5754699707031,16.262072370551174,0.8008658289909363,10.0,20614.016643742958,0
85.94493316482604,27.727892812309847,2384.0,23.165952682495117,250.09396362304688,15.532391567530363,0.44967740774154663,30.0,20435.473514895595,0
85.67921150378348,27.79715292071546,1146.0,19.191246032714844,267.3343505859375,14.611520549626627,0.4989473819732666,30.0,17823.44089852857,0
85.87971547519895,27.749991368299188,1375.0,15.894433975219727,165.11105346679688,15.347477501947575,0.40581196546554565,50.0,24495.953332369667,0
85.8312064498565,27.717652018070886,1131.0,12.396296501159668,48.48316192626953,15.46366645938943,0.7675789594650269,10.0,24034.136918903838,0
85.57815103432003,27.794996964033576,875.0,21.349014282226562,302.5742492675781,14.610950930318156,0.7438098192214966,10.0,18787.972547238012,0
85.91663623337627,27.824371873824283,2257.0,30.201505661010742,138.66976928710938,14.911081953839554,0.3434944152832031,30.0,21109.633087527036,0
85.84710663038541,28.172289383363776,5465.0,34.732601165771484,232.6204376220703,15.963540314770844,-0.03279445692896843,70.0,13868.116603444518,1
85.71505428361985,27.664022595608948,855.0,9.698463439941406,131.53086853027344,15.41145669642393,0.7422577142715454,10.0,16202.256471999215,0
85.77461258695698,28.00870617012561,2631.0,18.99694061279297,32.180397033691406,15.849116656644922,0.7431887984275818,10.0,20631.843692138096,0
85.47008370564045,27.858867180734475,1658.0,35.92810821533203,196.13775634765625,14.650591017285853,0.5626123547554016,30.0,18973.291756146224,0
85.75116655804145,28.131865195578396,4940.0,29.306528091430664,108.4951400756836,16.064583953491102,-0.04591501131653786,60.0,16814.410805520616,1
85.73391890458636,28.10491573705481,4143.0,32.43484878540039,112.46405792236328,16.740805461138898,0.26436781883239746,100.0,15858.572602471275,0
